,ticket_id,match_id,user_id,user_name,user_email,ticket_type,quantity,stadium,price,purchase_timestamp
17658,6d1f1d95-b035-4327-9c33-6ef8b0a9d8c7,M29,FIFAW26017658,Brian Davis,jacksonanna@gmail.com,GA,4,MetLife Stadium,3892.0,2026-06-18 22:00:18
17659,4f058122-ba26-4b81-a457-ed70c44f0878,M30,FIFAW26017659,Tracy Hart,rgarza@yahoo.com,Student,6,SoFi Stadium,3536.4,2026-06-03 02:12:12
17660,f24815ff-8be7-4546-bc9b-530da6b995dc,M34,FIFAW26017660,Robert Castaneda,lindsay92@hotmail.com,Student,1,GEHA Field at Arrowhead Stadium,637.0,2026-07-24 10:23:43
17661,2d667156-02a0-404a-9fd4-84411d35ae26,M19,FIFAW26017661,Amy Roberts,washingtonjennifer@gmail.com,VIP,4,BC Place,4560.4,2026-06-06 14:43:39
17662,e925fbcc-ec0a-4ace-8b6f-4153a65e3e63,M9,FIFAW26017662,Victoria Werner,rhondaharris@hotmail.com,Student,5,Lumen Field,2068.5,2026-04-30 13:35:36
17663,71f2863e-bf71-4a96-acb5-1601f634e323,M15,FIFAW26017663,Wendy Barr,rodriguezjames@yahoo.com,VIP,8,BMO Field,9360.0,2026-06-15 09:13:24
17664,d0710640-be0e-4434-baff-5021d1b03009,M29,FIFAW26017664,Mark Brown,joseph54@hotmail.com,GA,3,MetLife Stadium,2919.0,2026-06-07 04:04:50
17665,55e8f15d-c4a7-45a9-bca3-c1ba4f7bd2f1,M22,FIFAW26017665,Briana Hernandez,beth64@hotmail.com,Student,2,MetLife Stadium,1362.2,2026-06-25 21:55:04
17666,5a0d0c82-e020-4aed-8ce3-02cbabf6c4ec,M28,FIFAW26017666,Victoria Graves,joshuageorge@gmail.com,GA,2,Mercedes-Benz Stadium,1340.0,2026-06-27 13:08:40
17667,67d42ddf-760e-4ebd-b24c-33f418dd4c4f,M32,FIFAW26017667,Gabrielle Anderson,katieaguilar@yahoo.com,Student,6,Mercedes-Benz Stadium,2814.0,2026-07-12 21:21:10
17668,89853711-8d5a-45d8-86e4-56646e85c5b9,M50,FIFAW26017668,Joseph Ross,ugreen@hotmail.com,Student,6,Mercedes-Benz Stadium,2814.0,2026-08-09 21:01:28
17669,fb7eb675-1859-4494-afe1-abd46ee1b21c,M29,FIFAW26017669,Scott Cochran,gonzalezjack@hotmail.com,VIP,6,MetLife Stadium,7589.4,2026-07-28 13:56:31
17670,fe50059d-b0f9-45e0-8cfd-d5e6e4bef204,M50,FIFAW26017670,Lance Carson,phamterrence@hotmail.com,VIP,9,Mercedes-Benz Stadium,7839.0,2026-09-02 06:50:06
17671,288e290c-3787-47da-b815-59aa308f16c1,M11,FIFAW26017671,Kim Aguilar,brooke51@gmail.com,GA,4,Lumen Field,2364.0,2026-05-31 02:10:21
17672,51db868f-d0a6-4ae2-bfd4-0daf2078c809,M2,FIFAW26017672,David Cardenas,sloansarah@yahoo.com,Student,2,Lumen Field,827.4,2026-05-07 07:23:28
17673,25710582-d137-49c7-865a-948b2dc14ab0,M50,FIFAW26017673,Jenny Davis,alyssasaunders@yahoo.com,GA,4,Mercedes-Benz Stadium,2680.0,2026-08-19 13:13:41
17674,cac8962d-fff7-4de8-9b3b-11e3ed45e7ea,M16,FIFAW26017674,Blake Daniels,econner@yahoo.com,VIP,7,Lumen Field,5378.1,2026-05-12 14:00:25
17675,41a437ea-ece8-4d20-b3b8-ecc8c9396505,M38,FIFAW26017675,Denise Cole,lanegregory@yahoo.com,GA,1,BC Place,877.0,2026-07-31 01:53:37
17676,3f66740b-aa88-478c-b187-a944a387a18e,M50,FIFAW26017676,Renee Carr,nguyenvickie@gmail.com,GA,4,Mercedes-Benz Stadium,2680.0,2026-08-20 18:06:38
17677,366d8f8c-d493-4019-aed1-72782f74e265,M38,FIFAW26017677,Renee Thomas,donaldarmstrong@hotmail.com,Student,2,BC Place,1227.8,2026-08-17 11:09:46
17678,3bf814ed-759b-430d-a814-69544fc81ed8,M14,FIFAW26017678,Matthew Watson,fernandocole@gmail.com,VIP,7,NRG Stadium,6461.0,2026-06-19 14:29:39
17679,e6f3ee2c-61ff-49b6-abe0-fcf64ad740c9,M23,FIFAW26017679,Cassandra Henry,kimberly09@gmail.com,Student,9,NRG Stadium,4473.0,2026-06-20 22:47:09
17680,f51ce953-6768-4f05-8fa8-69b733484241,M25,FIFAW26017680,James West,wesleytorres@hotmail.com,GA,5,BMO Field,4500.0,2026-05-25 11:34:07
17681,4a5fb0d4-42e1-4754-b4ea-3a80ec9ff8b1,M4,FIFAW26017681,Crystal Bennett,lmullins@hotmail.com,Student,5,BMO Field,3150.0,2026-06-07 17:51:23
17682,9fe32e95-1ede-4e1a-a383-a0974442c2e0,M10,FIFAW26017682,Jonathan Murphy,matthew23@gmail.com,GA,7,MetLife Stadium,6811.0,2026-06-11 04:51:43
17683,97ed260a-7647-4a39-84d4-66dfe06d5c00,M38,FIFAW26017683,Jessica Ruiz,hnelson@gmail.com,VIP,8,BC Place,9120.8,2026-07-26 15:54:24
17684,87bf9fc6-31ee-4215-85d2-70aa5de4923d,M18,FIFAW26017684,Donna Hall,parsonsrandall@gmail.com,Student,4,BC Place,2455.6,2026-05-12 16:07:03
17685,ba6191f7-9dcb-44f5-a688-de21b843c22c,M6,FIFAW26017685,Kaitlyn Roberts,jenniferwiggins@hotmail.com,VIP,1,AT&T Stadium,1268.8,2026-04-29 22:50:22
17686,73fa56d4-0899-4e16-9553-4af67f95bf1f,M15,FIFAW26017686,Scott Tucker,floreswalter@hotmail.com,VIP,2,BMO Field,2340.0,2026-05-22 01:23:42
17687,053e0c35-e0f6-40c6-93bf-2fdf03bf1c23,M17,FIFAW26017687,Karen Larsen,joshua02@yahoo.com,VIP,1,Mercedes-Benz Stadium,871.0,2026-05-06 13:18:55
17688,8a88e633-16eb-43b1-a1b1-6455b6e997ec,M5,FIFAW26017688,Juan Thomas,davenportrodney@gmail.com,GA,8,Lumen Field,4728.0,2026-05-01 05:43:38
17689,b6a797ea-a2e5-4576-8fab-5e1c5f230ac9,M38,FIFAW26017689,Justin Spence,kariroach@gmail.com,VIP,4,BC Place,4560.4,2026-08-09 04:04:53
17690,c0b91321-c741-41de-b5a2-6b91d1aa38b0,M33,FIFAW26017690,Samuel Bennett,austincherry@gmail.com,Student,8,Lumen Field,3309.6,2026-08-06 13:48:51
17691,057e71a4-0374-48a5-8998-add148dd8274,M38,FIFAW26017691,Judith Martinez,youngtammy@yahoo.com,Student,6,BC Place,3683.4,2026-06-26 12:38:02
17692,981d890f-21db-4f86-b182-281f46d8c564,M39,FIFAW26017692,Heather Lamb,amy87@gmail.com,VIP,4,MetLife Stadium,5059.6,2026-08-09 01:52:28
17693,19f46fa2-9756-46bd-8f80-b5e28866180e,M42,FIFAW26017693,Christine Garcia,daniel10@hotmail.com,VIP,8,GEHA Field at Arrowhead Stadium,9464.0,2026-08-08 04:34:51
17694,ee4dd14b-c37d-448b-a6e9-a026d3eaef5f,M9,FIFAW26017694,Christopher Adams,hamiltonrichard@hotmail.com,GA,6,Lumen Field,3546.0,2026-04-27 15:05:11
17695,db9b01aa-83a5-4822-99f7-66410943d0d2,M4,FIFAW26017695,Desiree Rivera,tlopez@hotmail.com,VIP,3,BMO Field,3510.0,2026-06-12 21:24:23
17696,a0e68d32-4633-48ae-8592-e3399aa3a896,M37,FIFAW26017696,Dalton Jacobs,mayrobert@gmail.com,Student,4,Mercedes-Benz Stadium,1876.0,2026-08-19 13:24:22
17697,1c90f832-d658-4abf-83b6-1be57a4f3354,M32,FIFAW26017697,Joseph Carter,holly22@gmail.com,VIP,4,Mercedes-Benz Stadium,3484.0,2026-06-07 13:19:57
17698,546621df-4e86-4b5d-a66f-4815f64a8b0d,M23,FIFAW26017698,Eric Ruiz,johnathan10@hotmail.com,Student,1,NRG Stadium,497.0,2026-06-10 19:56:50
17699,60d7f1e5-fe4d-4052-b80d-8cb0ecdfa7e4,M5,FIFAW26017699,Barbara Lam,alexandria22@yahoo.com,Student,2,Lumen Field,827.4,2026-04-30 06:46:27
17700,54278c93-4e26-4c87-b25a-89336f339958,M21,FIFAW26017700,Joshua Phelps,eking@gmail.com,Student,1,NRG Stadium,497.0,2026-05-11 01:41:41
17701,48c99a8a-558d-4d4b-bd2e-cc20a4ad4ff1,M9,FIFAW26017701,Stacy Dennis,christopherklein@gmail.com,GA,6,Lumen Field,3546.0,2026-05-05 08:52:21
17702,4b9aef76-acf3-43c4-bdd9-1459bd09ba3b,M30,FIFAW26017702,Cynthia Moreno,victor16@gmail.com,GA,9,SoFi Stadium,7578.0,2026-06-09 07:27:25
17703,49683973-3a98-4d73-90e3-03e982c17379,M32,FIFAW26017703,Melanie Williams,davislisa@gmail.com,VIP,8,Mercedes-Benz Stadium,6968.0,2026-07-16 23:26:27
17704,1f8d99fe-22fa-455a-a38b-7247ee268cd8,M37,FIFAW26017704,James Hart,michael95@gmail.com,Student,1,Mercedes-Benz Stadium,469.0,2026-07-11 16:18:22
17705,cf438239-2092-48af-8135-d4e170519688,M29,FIFAW26017705,Hannah Powell,michelleblair@hotmail.com,Student,8,MetLife Stadium,5448.8,2026-06-16 20:13:27
17706,3642a2a7-930d-4038-a573-06462d5911b9,M11,FIFAW26017706,Tony Jones,paul99@yahoo.com,VIP,6,Lumen Field,4609.8,2026-05-27 20:08:54
17707,d0ec5814-d9a3-4771-b242-d49b249cb9eb,M34,FIFAW26017707,Sara Jarvis,russosarah@yahoo.com,VIP,8,GEHA Field at Arrowhead Stadium,9464.0,2026-07-15 18:50:43
17708,d3ca50a6-4c6e-4038-9bf4-a7a212811d38,M21,FIFAW26017708,Arthur Russell,zlawson@gmail.com,Student,5,NRG Stadium,2485.0,2026-05-16 08:26:11
17709,2e1ec4cd-8ed3-4700-bbc6-698eca3929f0,M44,FIFAW26017709,Sandra Rasmussen,cschmidt@yahoo.com,GA,1,Hard Rock Stadium,942.0,2026-08-11 14:20:01
17710,af076f71-7182-4a9b-a1d2-28b65cb4e42e,M19,FIFAW26017710,Randall Sparks,waynefrancis@hotmail.com,VIP,3,BC Place,3420.3,2026-06-01 20:23:20
17711,863d6768-5a51-4358-9e04-97adb54b491b,M50,FIFAW26017711,Lindsey Smith,jameswilliams@yahoo.com,VIP,5,Mercedes-Benz Stadium,4355.0,2026-07-10 11:02:01
17712,5a573426-a62c-4d8f-a375-a13096d2f806,M48,FIFAW26017712,Christie Rogers,nicholas06@hotmail.com,GA,5,GEHA Field at Arrowhead Stadium,4550.0,2026-08-27 04:05:37
17713,df2c11f3-495f-4b6b-b211-3b0d08118b16,M32,FIFAW26017713,Adam Peterson,shannonpetersen@gmail.com,GA,4,Mercedes-Benz Stadium,2680.0,2026-06-08 11:19:11
17714,aaaa5dcb-f756-45eb-8137-ba1116be2f8b,M7,FIFAW26017714,Albert Jordan,glyons@yahoo.com,Student,1,BMO Field,630.0,2026-05-15 01:00:00
17715,e1d19a8e-2941-4787-a648-6ec673c85c4d,M45,FIFAW26017715,Kristin Campbell,hinesdiane@hotmail.com,GA,7,SoFi Stadium,5894.0,2026-08-05 00:07:32
17716,d211a7e6-1096-4b11-af92-52040c5d945b,M24,FIFAW26017716,Monica Morales,roy52@hotmail.com,GA,7,NRG Stadium,4970.0,2026-07-14 13:14:46
17717,b34ce24c-7782-456f-82cf-efedca8a1d1b,M24,FIFAW26017717,Benjamin Stewart,michellerasmussen@gmail.com,VIP,9,NRG Stadium,8307.0,2026-05-18 14:10:40
17718,afde3045-85e5-4cfb-b0ab-34651ad657e4,M44,FIFAW26017718,Jade Thompson,hhudson@hotmail.com,VIP,1,Hard Rock Stadium,1224.6,2026-07-30 23:24:18
17719,f5be4c77-1e60-4ae7-8d54-1a3915c483b1,M40,FIFAW26017719,Matthew Reid,ambertrujillo@yahoo.com,VIP,4,Lumen Field,3073.2,2026-08-25 17:01:11
17720,e22a7623-22c5-47ef-9d3b-e7be6738244c,M32,FIFAW26017720,David Grant,tiffanywilson@gmail.com,VIP,8,Mercedes-Benz Stadium,6968.0,2026-06-12 09:31:39
17721,f90a7f39-ee46-41f0-89db-beea1e4cd2cd,M23,FIFAW26017721,Michael Nicholson,ryan12@hotmail.com,VIP,6,NRG Stadium,5538.0,2026-06-13 03:56:56
17722,231d494d-fc72-465f-b57c-c8988cda76bc,M15,FIFAW26017722,Kristine Harvey,brandon89@hotmail.com,GA,7,BMO Field,6300.0,2026-05-12 19:53:57
17723,7f522c51-cd58-4e36-9215-3f86d082a343,M1,FIFAW26017723,Erica Cervantes,burchjason@hotmail.com,GA,5,MetLife Stadium,4865.0,2026-06-03 01:08:36
17724,ee4b1a3a-16c4-41fb-8339-9707751544c7,M24,FIFAW26017724,Jessica Thomas,ataylor@gmail.com,Student,7,NRG Stadium,3479.0,2026-05-16 09:20:24
17725,952e4a14-94e9-47b9-8f3a-4d7143198938,M1,FIFAW26017725,David Dunn,shawn77@hotmail.com,GA,6,MetLife Stadium,5838.0,2026-05-18 00:45:13
17726,c811f265-e0d9-44c8-b81d-ea1c40593505,M21,FIFAW26017726,Patricia Davis,craigingram@yahoo.com,GA,5,NRG Stadium,3550.0,2026-06-07 16:49:08
17727,27116cf4-1eac-4b2c-a63c-4a9a4c8916d2,M20,FIFAW26017727,Jasmine Merritt,margaretjackson@hotmail.com,Student,9,BMO Field,5670.0,2026-06-05 20:31:46
17728,fd6ddd66-fffc-4bb7-9731-9b2c3cdebd19,M46,FIFAW26017728,Michael Joseph,david87@gmail.com,VIP,5,GEHA Field at Arrowhead Stadium,5915.0,2026-08-26 02:05:55
17729,ac2ab611-7898-4ed6-a8cc-df429bded8cf,M26,FIFAW26017729,Gary Garcia,vbriggs@hotmail.com,Student,9,NRG Stadium,4473.0,2026-06-06 16:40:09
17730,5035487c-3d01-4446-a063-5f21e5c0327e,M36,FIFAW26017730,Emily Moss,dylanjuarez@hotmail.com,Student,7,NRG Stadium,3479.0,2026-07-25 16:15:59
17731,7102e6d4-2c3f-4f5f-8c0f-a8812297b250,M21,FIFAW26017731,Jessica Thompson,jharris@yahoo.com,GA,5,NRG Stadium,3550.0,2026-05-29 11:35:49
17732,356983e1-b741-46a8-b8f6-644567311666,M18,FIFAW26017732,John Rangel,nicholas28@yahoo.com,Student,3,BC Place,1841.7,2026-06-30 23:25:38
17733,a9cd5b9a-cf1d-4def-b72f-9d812d3ddd26,M15,FIFAW26017733,Joe Ferrell,davesanchez@gmail.com,GA,5,BMO Field,4500.0,2026-05-31 02:24:38
17734,b714eb57-9de2-4fc1-9f99-95f614bbe73d,M10,FIFAW26017734,Billy Anderson,amy07@yahoo.com,GA,1,MetLife Stadium,973.0,2026-06-06 09:03:36
17735,afe2c9dc-cefa-4c55-b396-3c96566c7b94,M50,FIFAW26017735,Brooke Daniels,patrickbrewer@hotmail.com,Student,5,Mercedes-Benz Stadium,2345.0,2026-07-10 09:59:01
17736,6a64bcb6-ac88-4fae-9b9c-a41005cf34c0,M35,FIFAW26017736,Craig Gallegos,gwilson@hotmail.com,Student,2,GEHA Field at Arrowhead Stadium,1274.0,2026-07-04 14:39:57
17737,918ff229-061c-468d-b088-4113fdac1560,M41,FIFAW26017737,Marcus Hughes,tyler27@hotmail.com,Student,7,BC Place,4297.3,2026-08-01 02:19:59
17738,ca08f06c-3831-415e-ae4f-be626323ead2,M9,FIFAW26017738,Mark Levy,wilkersoncatherine@gmail.com,Student,6,Lumen Field,2482.2,2026-04-28 20:43:44
17739,844ecc5f-e81c-4e58-bce6-4d753f809f98,M45,FIFAW26017739,Yvonne Stone,murphykelly@yahoo.com,VIP,8,SoFi Stadium,8756.8,2026-07-07 12:06:30
17740,75f46402-4938-493f-9642-ef2e267e59cd,M28,FIFAW26017740,Kristi Williams,cherrycharles@hotmail.com,GA,3,Mercedes-Benz Stadium,2010.0,2026-06-23 08:34:10
17741,be5eccb7-569e-4f36-83a8-3de72282992b,M45,FIFAW26017741,Eric Mcgee,danielmitchell@gmail.com,GA,5,SoFi Stadium,4210.0,2026-08-25 23:23:36
17742,05758ac8-13bf-4bc5-b938-81d4b917acdc,M42,FIFAW26017742,Brandy Crawford,madison63@yahoo.com,VIP,5,GEHA Field at Arrowhead Stadium,5915.0,2026-08-16 00:30:07
17743,afde8dfd-11e8-4e65-9389-b90c8ddef99a,M27,FIFAW26017743,Nicole Smith,gonzalezallen@hotmail.com,GA,4,GEHA Field at Arrowhead Stadium,3640.0,2026-06-15 22:40:01
17744,b4635499-1096-443b-a150-b6f2ee1de985,M3,FIFAW26017744,Joseph Hurley,kyle89@hotmail.com,GA,9,Mercedes-Benz Stadium,6030.0,2026-05-08 17:57:17
17745,e2aab63b-db3f-411a-a7eb-1f9e98ede9d9,M34,FIFAW26017745,Katherine Little,christopherharrison@hotmail.com,Student,5,GEHA Field at Arrowhead Stadium,3185.0,2026-07-21 16:02:40
17746,1b86ed0c-a4d7-4f52-9830-b87dd4d1371f,M5,FIFAW26017746,Margaret Spencer,jason95@yahoo.com,VIP,9,Lumen Field,6914.7,2026-05-01 11:23:22
17747,8d7c1f26-205d-4a77-8c47-afe28485415a,M49,FIFAW26017747,Lauren Lopez,lrobinson@yahoo.com,Student,1,GEHA Field at Arrowhead Stadium,637.0,2026-07-23 06:47:36
17748,d8a9cc41-2571-4024-b458-876cba4fcb40,M5,FIFAW26017748,Jason Hernandez,garciajessica@hotmail.com,Student,4,Lumen Field,1654.8,2026-04-17 17:48:15
17749,a8687ce1-d240-46aa-bcc1-8ea4b38cce2f,M28,FIFAW26017749,Clayton Johnson,marytorres@yahoo.com,GA,8,Mercedes-Benz Stadium,5360.0,2026-07-20 18:45:11
17750,b0e74f0a-28a2-4fcd-a343-30e470c701b9,M29,FIFAW26017750,Nicole Turner,christina56@gmail.com,Student,3,MetLife Stadium,2043.3,2026-07-11 17:32:50
17751,ba77166b-d4eb-4c05-92eb-4493b7f128ef,M12,FIFAW26017751,William Watson,jesse28@hotmail.com,Student,5,AT&T Stadium,3416.0,2026-05-20 07:23:22
17752,caf680e4-1433-4f55-bb15-d190b6e09c90,M11,FIFAW26017752,Ryan Butler,carrjacqueline@hotmail.com,Student,6,Lumen Field,2482.2,2026-06-01 04:47:28
17753,a89d072a-177c-4a84-b95e-2a6bdf645fa5,M27,FIFAW26017753,Daniel Floyd,travis29@gmail.com,Student,6,GEHA Field at Arrowhead Stadium,3822.0,2026-07-02 23:44:27
17754,4a6021e6-0b80-4828-845c-ee5844b1ebe8,M30,FIFAW26017754,Mark Harris,janicecraig@hotmail.com,Student,6,SoFi Stadium,3536.4,2026-07-11 04:44:06
17755,c7f40596-4f1b-4353-96e0-87883f41b3e0,M9,FIFAW26017755,Diane Robinson,sierra04@gmail.com,GA,6,Lumen Field,3546.0,2026-05-08 22:08:32
17756,6e07d3d4-3ad9-4ecc-8a52-3ad902840e5f,M18,FIFAW26017756,Adam Taylor,kristahoward@yahoo.com,Student,3,BC Place,1841.7,2026-06-09 07:54:52
17757,c7b9a06e-545b-4d8a-abbe-92b925bcaedb,M20,FIFAW26017757,Luis Torres,piercekristin@yahoo.com,Student,1,BMO Field,630.0,2026-06-05 10:09:20
17758,0306c5ea-4fd1-4c0c-a6b0-f5bca5f589d7,M41,FIFAW26017758,Shawn Chandler,emilyanderson@yahoo.com,VIP,5,BC Place,5700.5,2026-07-19 17:14:13
17759,5bb3f516-8e9c-40f7-a044-60522fd843a8,M11,FIFAW26017759,Krystal Smith,knightjennifer@gmail.com,GA,9,Lumen Field,5319.0,2026-05-08 15:33:42
17760,a6cff10e-95f0-4fb6-888b-90d6ee6d4337,M2,FIFAW26017760,Brian Fitzgerald,tjimenez@gmail.com,Student,3,Lumen Field,1241.1,2026-04-28 03:09:38
17761,378b78b5-1b49-4b89-9b08-e2bdfdd3c8e5,M9,FIFAW26017761,Andrea Jones,sarah25@hotmail.com,Student,2,Lumen Field,827.4,2026-04-26 09:44:16
17762,14f026ae-3c90-4afc-af22-e309199ac0bc,M17,FIFAW26017762,Joel Suarez,biancavasquez@yahoo.com,VIP,4,Mercedes-Benz Stadium,3484.0,2026-05-23 18:03:14
17763,8847d4ea-00d4-482e-8d7f-ec6a24ad41ee,M28,FIFAW26017763,Jessica Diaz,fmartinez@yahoo.com,VIP,9,Mercedes-Benz Stadium,7839.0,2026-06-24 19:58:08
17764,d87459af-9aab-4a45-9502-ab1b8955b74e,M46,FIFAW26017764,Tonya Moreno,frankhill@yahoo.com,Student,5,GEHA Field at Arrowhead Stadium,3185.0,2026-07-24 02:43:19
17765,b2579786-ca22-4456-8c23-979d365c97f3,M18,FIFAW26017765,John Baker,andrewhernandez@gmail.com,GA,6,BC Place,5262.0,2026-06-07 11:38:52
17766,c96d94d6-17f8-48c8-98ee-0adeb9457e22,M23,FIFAW26017766,Chelsea Andrews,alexischang@gmail.com,VIP,5,NRG Stadium,4615.0,2026-06-30 07:08:00
17767,ced5fc24-20ef-4e19-a3c1-657cd5c1f12d,M48,FIFAW26017767,Melanie Alexander,josephgilbert@gmail.com,VIP,6,GEHA Field at Arrowhead Stadium,7098.0,2026-07-23 09:55:05
17768,3937f89d-1164-40c1-a9fc-2758824a4463,M34,FIFAW26017768,Vincent Johnson,davidacosta@hotmail.com,VIP,5,GEHA Field at Arrowhead Stadium,5915.0,2026-06-18 04:55:37
17769,03859167-8c34-44d0-b93d-5021ce34e0ed,M12,FIFAW26017769,Kelly Spears,dhatfield@hotmail.com,Student,6,AT&T Stadium,4099.2,2026-04-30 20:17:01
17770,a29f5237-207c-4d14-9096-c08161dece52,M29,FIFAW26017770,Laura Crawford,devin08@yahoo.com,GA,2,MetLife Stadium,1946.0,2026-07-05 14:56:56
17771,ed98db6a-9d5d-447c-bdee-685c37d606cb,M11,FIFAW26017771,Joseph Adams,tiffanymiller@hotmail.com,GA,3,Lumen Field,1773.0,2026-05-16 06:48:37
17772,32d8045b-9069-4be2-bef5-2875554d24ea,M13,FIFAW26017772,Karen Carrillo,courtney71@hotmail.com,GA,5,Hard Rock Stadium,4710.0,2026-05-10 13:17:19
17773,dffe13ff-36bf-4537-8092-21c97013f655,M26,FIFAW26017773,Kayla Ryan,ruizjamie@yahoo.com,Student,2,NRG Stadium,994.0,2026-07-19 12:10:40
17774,5175b7df-393e-4c58-acf6-0f0c529bcf0a,M39,FIFAW26017774,Jacob Baker,margaret81@gmail.com,VIP,1,MetLife Stadium,1264.9,2026-06-26 09:28:38
17775,7d37f401-9ffb-45fc-9268-5ee7f7485dd9,M36,FIFAW26017775,Lisa Perry,lisa79@gmail.com,Student,6,NRG Stadium,2982.0,2026-08-06 04:33:35
17776,1da4d866-2616-4cde-97aa-49d9fc101c3a,M23,FIFAW26017776,Todd Schmidt,grayshelby@hotmail.com,VIP,2,NRG Stadium,1846.0,2026-07-04 17:48:28
17777,98749e24-21c5-46b1-b97d-f4e148aad61c,M38,FIFAW26017777,Leslie Heath,andersonjerry@yahoo.com,Student,6,BC Place,3683.4,2026-07-15 10:22:09
17778,0b3a034b-3d4b-4bb4-a872-e7869ccebb6c,M23,FIFAW26017778,Lisa Martin,tduncan@yahoo.com,GA,8,NRG Stadium,5680.0,2026-05-28 03:01:00
17779,8cdf4804-56ec-4bd8-85d8-54aae9ae9581,M33,FIFAW26017779,Thomas Fields,boyermichael@hotmail.com,VIP,2,Lumen Field,1536.6,2026-08-01 12:07:15
17780,88a6ad78-ca67-4218-a45f-18107b42f169,M33,FIFAW26017780,Denise Krueger,gallegosvanessa@gmail.com,VIP,1,Lumen Field,768.3,2026-07-25 08:03:50
17781,651e7034-9af5-40f1-b5c1-9965de0f9637,M36,FIFAW26017781,Max Stevens,whiteteresa@gmail.com,Student,4,NRG Stadium,1988.0,2026-08-08 06:04:07
17782,e98a6c4f-cccb-445d-b701-b6b5dbdcbd13,M10,FIFAW26017782,Carl Sims,lisaallen@hotmail.com,GA,5,MetLife Stadium,4865.0,2026-06-07 19:04:19
17783,07068b6d-adf8-48e1-a401-90f46c2b9545,M24,FIFAW26017783,Anna Martinez,jennifervaughn@yahoo.com,Student,2,NRG Stadium,994.0,2026-05-21 01:01:18
17784,57e69b7e-054a-4a6e-a31b-7e37438e3cb4,M42,FIFAW26017784,Kayla Miller,matthew75@gmail.com,VIP,5,GEHA Field at Arrowhead Stadium,5915.0,2026-07-29 01:21:56
17785,1d60006c-04c6-4d9a-bf58-f4f089634d49,M30,FIFAW26017785,Kathleen Phelps,sean82@yahoo.com,Student,2,SoFi Stadium,1178.8,2026-07-25 23:09:58
17786,6f7e2c4c-f655-4c64-972e-d1f9f03e5d70,M26,FIFAW26017786,Kathryn Castro,michaelwade@yahoo.com,VIP,1,NRG Stadium,923.0,2026-06-21 01:54:14
17787,942e4320-f0cd-49a5-bee2-e7813df78fd4,M30,FIFAW26017787,Drew Perez,santosmichael@yahoo.com,VIP,9,SoFi Stadium,9851.4,2026-06-20 16:44:12
17788,9e6adb78-64ed-4bc0-bffb-c26ab932baf8,M39,FIFAW26017788,Sharon Marsh,baxtermichelle@gmail.com,VIP,2,MetLife Stadium,2529.8,2026-07-18 10:42:11
17789,8480aa76-4128-4c70-8546-2e8baa7acbe5,M20,FIFAW26017789,Zachary Williamson,orichards@hotmail.com,VIP,8,BMO Field,9360.0,2026-06-01 18:25:37
17790,7d51949a-5282-474d-bcff-69cdc2a09f74,M27,FIFAW26017790,Mackenzie Reid,kimberlybailey@hotmail.com,GA,1,GEHA Field at Arrowhead Stadium,910.0,2026-07-14 04:35:15
17791,2c2ae275-54ca-46ad-9f33-1a45d3e24bb0,M10,FIFAW26017791,Travis Moreno,michelle63@yahoo.com,GA,4,MetLife Stadium,3892.0,2026-06-07 18:28:09
17792,8dc00d60-51ad-49ef-98c4-52a657259a07,M2,FIFAW26017792,John Thomas,matthew33@yahoo.com,GA,7,Lumen Field,4137.0,2026-05-22 23:50:45
17793,02986dce-d47d-4d24-9372-0e6e0ab8a7e7,M3,FIFAW26017793,Dennis Miller,chuang@gmail.com,VIP,7,Mercedes-Benz Stadium,6097.0,2026-04-22 00:17:33
17794,2faee541-68eb-42a6-a3ec-29eb1308731e,M48,FIFAW26017794,Candace Scott,kendra91@hotmail.com,GA,3,GEHA Field at Arrowhead Stadium,2730.0,2026-08-20 22:33:46
17795,075f4623-2013-42a9-9b0a-587eed1c7a55,M49,FIFAW26017795,Derek Davis,jameshall@hotmail.com,GA,5,GEHA Field at Arrowhead Stadium,4550.0,2026-09-01 16:33:12
17796,7dd5db0d-8935-444f-9292-a1ec2143480e,M7,FIFAW26017796,Douglas Garcia,garciakathleen@yahoo.com,VIP,4,BMO Field,4680.0,2026-04-18 02:32:31
17797,213d2f47-91f6-4cdb-a232-06d75554bd74,M12,FIFAW26017797,Sara Brown,michael76@hotmail.com,GA,6,AT&T Stadium,5856.0,2026-05-23 16:26:23
17798,24705f72-c1d7-4b22-b64c-ad1d836bfd45,M30,FIFAW26017798,Rachel Taylor,jamesnielsen@yahoo.com,GA,5,SoFi Stadium,4210.0,2026-07-17 06:06:31
17799,190e17ea-9d04-44a1-9ad7-2940f023691b,M11,FIFAW26017799,Jacqueline Johnson,ramoswendy@gmail.com,Student,6,Lumen Field,2482.2,2026-05-27 05:17:00
17800,0a46b5da-fcfb-4210-9d99-385bf6d60b18,M5,FIFAW26017800,Tonya Rose,yolanda02@yahoo.com,VIP,2,Lumen Field,1536.6,2026-05-05 22:08:43
17801,7536716e-46c7-4d14-b9c3-befa8bead5d7,M30,FIFAW26017801,Joseph Hoffman,blucas@hotmail.com,Student,7,SoFi Stadium,4125.8,2026-06-17 16:01:21
17802,0a30fd2e-dbc3-4ace-bec7-ba34c88493a6,M50,FIFAW26017802,Christopher Flores,scottbarry@gmail.com,VIP,4,Mercedes-Benz Stadium,3484.0,2026-08-23 09:03:49
