ticket_id,match_id,user_id,user_name,user_email,ticket_type,quantity,stadium,price,purchase_timestamp,ingest_timestamp
9cccbc9a-0620-45d4-92b6-8d8922ed4875,M28,FIFAW26039504,Brenda Collins,harrislaura@hotmail.com,GA,1,SoFi Stadium,642.0,2026-07-24 21:06:53,2026-07-24 21:24:53
467de148-c55e-4c92-93df-d935c7cb6623,M13,FIFAW26031017,Emily Nelson,williamskathleen@yahoo.com,Student,4,Hard Rock Stadium,2049.6,2026-06-26 07:18:08,2026-06-26 07:20:08
f6e72c14-7775-4f59-8c28-690ef1e16811,M44,FIFAW26027154,James Smith,daniel74@gmail.com,Student,6,BC Place,2721.6,2026-07-17 21:41:33,2026-07-20 21:41:33
e95cb790-0951-4f23-9c10-13f1cc82e32e,M15,FIFAW26026242,Sarah Cook,wisebrianna@gmail.com,Student,2,GEHA Field at Arrowhead Stadium,971.6,2026-05-31 05:11:55,2026-05-31 05:38:55
e082661b-85a2-421e-821f-887032a7fdd0,M5,FIFAW26023029,Craig Smith,christophersimpson@yahoo.com,Student,1,SoFi Stadium,449.4,2026-05-15 08:53:33,2026-05-15 09:16:33
41a109cd-ddd7-47ee-ab4e-f450d886aea0,M17,FIFAW26002519,Brandon White,jamesphillips@gmail.com,GA,4,NRG Stadium,2204.0,2026-05-10 17:22:41,2026-05-10 17:37:41
0edf11d8-d456-48da-be38-dcd6f2f1066c,M33,FIFAW26032491,Edward Hull,sandrabrown@yahoo.com,GA,8,SoFi Stadium,5136.0,2026-08-07 00:32:19,2026-08-07 00:53:19
941a78f1-f0cc-42e7-ac34-22fdf770be36,M27,FIFAW26003172,Bradley Berry,janetmoore@hotmail.com,VIP,1,AT&T Stadium,1225.9,2026-06-24 15:23:10,2026-06-24 15:47:10
7bfb3110-83b2-4886-97ab-c3801b2902aa,M37,FIFAW26029254,Diana Jones,simmonsmindy@yahoo.com,GA,7,BMO Field,4333.0,2026-07-02 16:16:19,2026-07-02 16:29:19
1503c0b8-7f15-4d64-b89a-64fe62b27656,M26,FIFAW26003759,Gloria Hanson,rlee@hotmail.com,VIP,3,Hard Rock Stadium,2854.8,2026-07-20 13:38:57,2026-07-20 14:05:57
02873213-0120-480a-9125-3e6e7078ba0f,M3,FIFAW26002462,Dana Ayala,cherryjulie@hotmail.com,Student,2,SoFi Stadium,898.8,2026-05-20 22:50:22,2026-05-20 23:02:22
42d8385c-7d8f-47d5-8bc1-194284ed56d1,M13,FIFAW26009554,Charles Bright,cathywelch@hotmail.com,GA,7,Hard Rock Stadium,5124.0,2026-05-04 15:25:21,2026-05-04 15:45:21
9db1703f-1518-4f64-803b-47aaf92fd55e,M6,FIFAW26032998,Caitlin Carter,stacykelly@hotmail.com,Student,1,Lumen Field,626.5,2026-05-29 23:31:42,2026-05-29 23:46:42
5f13032c-4dca-441b-910f-ef9980e51e4f,M12,FIFAW26039752,Courtney Werner,jenniferpierce@hotmail.com,GA,6,SoFi Stadium,3852.0,2026-05-01 11:57:45,2026-05-01 17:57:45
42fd3fb8-0c68-4528-abe5-2bb8b7d76dd6,M46,FIFAW26014194,Adrian Garcia,mosesmark@hotmail.com,GA,2,BMO Field,1238.0,2026-08-11 03:22:08,2026-08-11 03:26:08
91c60774-fc5b-4c0b-b1e1-136d0fe5c94b,M10,FIFAW26042698,Timothy Gardner,aaronbrewer@gmail.com,Student,3,GEHA Field at Arrowhead Stadium,1457.4,2026-05-20 11:52:47,2026-05-20 12:21:47
3b012c96-501f-4c40-9816-ed0fe1bf1671,M40,FIFAW26044528,Tiffany Obrien,michaelwilcox@hotmail.com,GA,9,BC Place,5832.0,2026-07-07 11:49:09,2026-07-10 11:49:09
51634715-3e85-4235-9652-93d60888f14d,M17,FIFAW26033847,Alyssa Gonzales,morgan58@gmail.com,Student,8,NRG Stadium,3085.6,2026-06-06 07:45:05,2026-06-06 12:54:05
dc33226c-0ff3-469b-976c-5fbf19627991,M40,FIFAW26019563,Matthew Mueller,hurstamanda@gmail.com,VIP,1,BC Place,842.4,2026-07-15 09:56:13,2026-07-15 20:56:13
80216710-c9bd-4553-922a-4a9e53a9ca36,M24,FIFAW26011378,James Morris,robert67@hotmail.com,Student,5,SoFi Stadium,2247.0,2026-07-14 00:12:12,2026-07-14 00:26:12
9d1f90dc-d987-4767-849f-e067989b74cb,M14,FIFAW26020144,Tyler Sims,desireeherrera@yahoo.com,GA,5,Mercedes-Benz Stadium,4685.0,2026-05-13 18:04:19,2026-05-13 18:18:19
153945ab-668a-4726-b8c8-828c0e3d163e,M7,FIFAW26038641,Kenneth Fernandez,martinlonnie@gmail.com,GA,5,AT&T Stadium,4715.0,2026-06-01 20:46:32,2026-06-01 21:11:32
f456a413-dd88-4cc8-9d52-6173c79bf39e,M36,FIFAW26021648,Dustin Anderson,dandersen@hotmail.com,GA,7,Mercedes-Benz Stadium,6559.0,2026-08-02 03:45:12,2026-08-02 03:50:12
29648f4d-01eb-4c33-802a-893190727559,M33,FIFAW26049890,Christopher Page,burkejudy@gmail.com,Student,7,SoFi Stadium,3145.8,2026-07-06 20:13:03,2026-07-06 20:14:03
fac53481-6745-4860-a399-8609b7249b57,M12,FIFAW26035439,Madison Murray,abbottwilliam@yahoo.com,VIP,3,SoFi Stadium,2503.8,2026-05-24 12:21:38,2026-05-24 12:48:38
ad82fc41-c45d-415b-a7c8-78b537cfa20d,M50,FIFAW26042379,Andrea Thomas,eric88@gmail.com,VIP,4,NRG Stadium,2865.2,2026-07-20 19:08:25,2026-07-20 19:13:25
29604ed6-f75e-4dac-8c90-8bea1c311725,M45,FIFAW26024689,Andrew Simmons,christina25@hotmail.com,Student,9,BC Place,4082.4,2026-08-14 01:58:22,2026-08-14 02:20:22
26e66939-5813-4056-b8da-3e9ad057e516,M48,FIFAW26022831,Antonio Campbell,jibarra@hotmail.com,VIP,2,Mercedes-Benz Stadium,2436.2,2026-07-14 02:59:31,2026-07-14 03:28:31
e48265e2-e6bb-472f-9753-9b2f4c6277da,M37,FIFAW26027264,Alicia Brewer,akennedy@gmail.com,VIP,1,BMO Field,804.7,2026-07-15 17:33:45,2026-07-15 17:54:45
77ae6d5f-7a2b-4cf0-96ed-f65452f90cae,M11,FIFAW26036447,Tony Johnson,dmaxwell@yahoo.com,Student,6,MetLife Stadium,2268.0,2026-05-23 07:43:57,2026-05-23 08:06:57
5b08dd3b-c40c-49f4-911d-be2efa61efa0,M15,FIFAW26048464,Anthony Foster,williamswanson@gmail.com,VIP,8,GEHA Field at Arrowhead Stadium,7217.6,2026-05-26 20:58:14,2026-05-26 21:36:14
19beb389-e92e-49c3-8b13-3771f2dae28d,M2,FIFAW26011609,Paul Cannon,karias@hotmail.com,Student,8,BMO Field,3466.4,2026-05-04 00:14:33,2026-05-04 00:27:33
8d032aa7-1352-41c6-8903-0ec1f2cda171,M22,FIFAW26016768,Christina Torres,richardpadilla@hotmail.com,VIP,1,BMO Field,804.7,2026-06-10 05:29:10,2026-06-10 05:52:10
57b2c35a-0da6-42da-bc42-f6d35fc0993d,M18,FIFAW26024174,Tyler Yang,cathymacdonald@gmail.com,VIP,7,NRG Stadium,5014.1,2026-05-16 04:52:19,2026-05-16 04:53:19
3bb41659-08d7-4016-8364-f623d0eed72b,M10,FIFAW26009480,Benjamin Phillips,stephen92@hotmail.com,Student,4,GEHA Field at Arrowhead Stadium,1943.2,2026-05-27 15:39:52,2026-05-27 15:49:52
99c7664c-db30-4d4b-a4f3-057167cc99b3,M44,FIFAW26011266,Billy Wallace,deannawright@hotmail.com,VIP,3,BC Place,2527.2,2026-07-10 08:37:58,2026-07-10 08:45:58
a4e0e4f4-b368-4006-b0ba-02fdf962e833,M24,FIFAW26025784,Stephanie Jensen,xwallace@yahoo.com,Student,7,SoFi Stadium,3145.8,2026-07-02 22:42:47,2026-07-02 22:59:47
607af472-e8ab-44e0-a5f5-e9469adf4a8e,M19,FIFAW26020567,Tyler Ramirez,jimmycarr@gmail.com,VIP,6,SoFi Stadium,5007.6,2026-05-11 11:29:20,2026-05-11 11:52:20
2552e693-d858-4748-a770-b895c1fa8eb6,M21,FIFAW26026871,Mary Juarez,opalmer@hotmail.com,VIP,1,BMO Field,804.7,2026-05-29 07:32:53,2026-05-29 07:35:53
749128b5-d41f-4a4e-9558-2b41e93d223a,M11,FIFAW26036337,Vincent Smith,wcallahan@gmail.com,Student,1,MetLife Stadium,378.0,2026-06-07 15:37:28,2026-06-07 15:53:28
b584744c-a61a-4c51-a805-b754a3e48a42,M40,FIFAW26047988,Danny Malone,greerjames@gmail.com,VIP,6,BC Place,5054.4,2026-08-12 00:15:52,2026-08-12 00:29:52
9324048a-b610-4a76-be59-eeb79390c885,M24,FIFAW26046882,Michael Williams,kristen02@hotmail.com,Student,7,SoFi Stadium,3145.8,2026-06-19 11:43:51,2026-06-19 11:57:51
dbf0bd2b-93a1-40f1-a6a3-feef576dc45e,M28,FIFAW26020779,Daniel Hansen,patrick70@hotmail.com,VIP,7,SoFi Stadium,5842.2,2026-07-07 17:11:41,2026-07-07 17:20:41
a8a8315e-21b1-4b9d-bceb-bd756b34d18c,M21,FIFAW26003437,Heidi Ayers,christopherbrown@gmail.com,GA,1,BMO Field,619.0,2026-05-30 15:05:51,2026-05-30 15:29:51
abebcee1-177b-4458-89a2-59c1b36aa38c,M25,FIFAW26006029,Robert Sweeney,tcarr@gmail.com,Student,4,BC Place,1814.4,2026-07-12 13:51:30,2026-07-12 13:52:30
42710ed5-2b0b-4275-89d3-e451f1aa41fc,M29,FIFAW26016134,Janet Lee,nealmelissa@hotmail.com,Student,6,GEHA Field at Arrowhead Stadium,2914.8,2026-06-10 14:24:34,2026-06-10 14:51:34
9593987e-18a5-469a-aac7-cdd73337cd60,M34,FIFAW26008988,Lisa Giles,natasha55@gmail.com,GA,7,GEHA Field at Arrowhead Stadium,4858.0,2026-07-15 12:22:25,2026-07-15 12:40:25
f92f0bdb-5985-45cc-945e-4f1016f2855a,M7,FIFAW26004979,Michael Robinson,zramirez@gmail.com,GA,5,AT&T Stadium,4715.0,2026-06-15 11:33:30,2026-06-15 11:49:30
61ae0b64-ab9d-4458-b538-fdadd4f5d1a4,M16,FIFAW26046848,Brittany Carr,gregory33@gmail.com,GA,5,BC Place,3240.0,2026-06-01 19:49:53,2026-06-02 01:49:53
466fc269-2245-449c-affa-65f3589afa3d,M2,FIFAW26027122,Andres Weber,rgray@hotmail.com,Student,6,BMO Field,2599.8,2026-04-13 20:58:23,2026-04-13 21:24:23
8da6d38d-7cb9-4aa7-a06c-eb3ec53be0da,M50,FIFAW26002981,Samuel Nichols,andrea19@yahoo.com,Student,2,NRG Stadium,771.4,2026-07-31 23:33:56,2026-07-31 23:53:56
e9828ed4-b88d-4838-9b57-ac82b31cf4b1,M1,FIFAW26026612,Lori Gray,kevinhernandez@hotmail.com,Student,6,AT&T Stadium,3960.6,2026-05-20 22:48:48,2026-05-21 09:48:48
315003f6-d947-424a-a2d3-d82c275451d9,M32,FIFAW26001337,Peter Colon,robertwhite@hotmail.com,Student,2,BC Place,907.2,2026-07-18 09:21:13,2026-07-18 09:39:13
f7c5d50d-e58c-49aa-8824-91ba295b8d9d,M25,FIFAW26040080,Brianna Kennedy,nicole91@gmail.com,GA,5,BC Place,3240.0,2026-05-26 13:53:56,2026-05-26 14:14:56
c4bff003-013f-4137-981e-48567a4aa06f,M33,FIFAW26034834,Eric Thomas,raymonddelacruz@yahoo.com,Student,5,SoFi Stadium,2247.0,2026-06-25 01:13:07,2026-06-25 01:19:07
9b3b7655-df75-43db-97d4-9c5ca5a93d88,M15,FIFAW26016812,Douglas Armstrong,dthornton@hotmail.com,GA,4,GEHA Field at Arrowhead Stadium,2776.0,2026-06-18 18:37:34,2026-06-18 18:42:34
ea595f64-d05a-45a9-88c8-7a945c9ac85d,M42,FIFAW26007441,Thomas Hayes,ugonzalez@hotmail.com,Student,4,Hard Rock Stadium,2049.6,2026-08-01 12:38:44,2026-08-01 12:46:44
615fa913-5acc-421e-85d5-fd394e0d1216,M2,FIFAW26046973,April Bailey,hallhannah@yahoo.com,Student,2,BMO Field,866.6,2026-06-11 18:15:30,2026-06-11 18:43:30
cf55ebc2-a516-4a11-bc72-20513b44bd06,M16,FIFAW26006936,Daniel Escobar,efowler@hotmail.com,VIP,9,BC Place,7581.6,2026-05-22 09:26:50,2026-05-22 09:53:50
eb63d50c-90a6-4718-a90a-ae02810f6760,M32,FIFAW26000972,Bryan Hill,xjackson@hotmail.com,GA,4,BC Place,2592.0,2026-08-03 05:18:07,2026-08-03 05:41:07
e3034a45-10d6-446e-b059-d92814f802df,M35,FIFAW26024106,Elizabeth Moore,wendy87@gmail.com,VIP,5,BMO Field,4023.5,2026-07-18 01:58:11,2026-07-18 02:26:11
67c69b54-10be-4418-b84c-9ffdcf6e7ce2,M6,FIFAW26034210,Thomas Martinez,william78@yahoo.com,VIP,9,Lumen Field,10471.5,2026-05-06 03:44:06,2026-05-06 08:44:06
1e2fbce6-dfa0-42ea-99ce-4b9efff4e07e,M33,FIFAW26043747,Melissa Luna,richard63@yahoo.com,Student,6,SoFi Stadium,2696.4,2026-07-26 20:10:11,2026-07-26 20:26:11
418d49cf-7b1d-4907-9c76-279175cd07db,M6,FIFAW26025253,Jason Harris,harrisonana@hotmail.com,VIP,2,Lumen Field,2327.0,2026-06-03 05:04:23,2026-06-03 05:30:23
b5f6ee98-534d-40d9-b7a9-f6de0ce6b6bc,M43,FIFAW26001120,Madeline Shepard,vmclaughlin@hotmail.com,Student,6,BC Place,2721.6,2026-07-31 08:58:56,2026-07-31 09:22:56
4e801b75-34ef-446c-ae4e-ce04bc9d853f,M35,FIFAW26029376,Sharon Smith,roy05@gmail.com,Student,6,BMO Field,2599.8,2026-08-03 21:15:50,2026-08-03 21:43:50
749f2cf6-0999-40f7-9348-236fe8c9133c,M15,FIFAW26009353,John Smith,kleinjeffery@gmail.com,VIP,4,GEHA Field at Arrowhead Stadium,3608.8,2026-05-24 14:46:56,2026-05-24 15:04:56
deebe21d-e1ad-4a75-8b27-24aea5d46da2,M33,FIFAW26032726,Audrey Turner,billy13@hotmail.com,GA,6,SoFi Stadium,3852.0,2026-07-21 20:09:51,2026-07-21 20:36:51
739d3733-caeb-45f7-bdd6-907aedc33d7b,M31,FIFAW26026923,Chelsea Morrow,lanedennis@hotmail.com,VIP,8,Lumen Field,9308.0,2026-06-29 11:57:11,2026-06-29 12:00:11
338945d7-f897-47d4-adb5-5d393cf5b78b,M16,FIFAW26002243,Christopher Henry,carl63@yahoo.com,Student,9,BC Place,4082.4,2026-06-10 05:34:58,2026-06-10 05:40:58
d16ac079-8bce-4eb6-b710-4635294fcbb0,M15,FIFAW26043741,Christopher Lopez,timothywilson@gmail.com,GA,4,GEHA Field at Arrowhead Stadium,2776.0,2026-05-04 06:50:06,2026-05-04 07:12:06
03092c39-57ec-48cb-bb96-70c03cfb6bd3,M17,FIFAW26017987,Daniel Sims,jjones@gmail.com,GA,3,NRG Stadium,1653.0,2026-06-16 14:54:05,2026-06-16 14:57:05
4c8ccaa2-c048-4aa5-b82a-424492e138a7,M15,FIFAW26006974,Melinda Brown,james27@hotmail.com,VIP,6,GEHA Field at Arrowhead Stadium,5413.2,2026-06-10 22:25:55,2026-06-10 22:46:55
c57a2846-ccbf-4c64-91b0-aed0e03d46bd,M9,FIFAW26027162,John Nelson,englishsteven@yahoo.com,Student,4,Mercedes-Benz Stadium,2623.6,2026-06-07 04:21:49,2026-06-07 04:24:49
f5cf5542-18b7-4f6d-81a2-788c2a42c365,M20,FIFAW26046008,Joseph Stephens,brianmatthews@gmail.com,GA,1,Lumen Field,895.0,2026-07-04 13:47:56,2026-07-04 21:47:56
5a0f01bb-c404-4abc-a63d-03bd7bf06cc8,M5,FIFAW26000559,Alan Buck,carolynsmith@yahoo.com,VIP,5,SoFi Stadium,4173.0,2026-05-09 03:55:29,2026-05-09 03:57:29
4803f678-2652-40e7-af33-3bb6ade585d7,M22,FIFAW26013109,Marvin Soto,rodriguezlauren@yahoo.com,GA,2,BMO Field,1238.0,2026-05-31 16:21:13,2026-05-31 16:45:13
08f46f05-db87-44cd-9db5-b5ee06bf9311,M25,FIFAW26045765,Heather Cannon,mooneysabrina@yahoo.com,VIP,5,BC Place,4212.0,2026-06-28 12:44:44,2026-06-28 12:46:44
e6d4615d-ce66-444a-917d-33d8ab199bb7,M42,FIFAW26022319,Heather Little,buckleyjessica@yahoo.com,Student,8,Hard Rock Stadium,4099.2,2026-08-15 09:40:18,2026-08-15 09:58:18
56eee402-77a7-461d-a713-3f6e0d21c050,M31,FIFAW26017082,Craig Moreno,kimberlycollier@gmail.com,Student,3,Lumen Field,1879.5,2026-06-20 20:20:01,2026-06-21 00:20:01
9bb49d17-b096-4e90-b8b2-52ca7711eb54,M25,FIFAW26010584,Maria Romero,mhodges@gmail.com,Student,9,BC Place,4082.4,2026-06-28 23:49:36,2026-06-29 00:00:36
526ef78a-29d0-4171-bf2e-77a4ba2fa51f,M25,FIFAW26037159,Michelle Bowers,zacharydickson@yahoo.com,GA,4,BC Place,2592.0,2026-06-21 15:00:39,2026-06-21 15:03:39
1a4bed81-bed4-4e77-8161-2b810857406f,M50,FIFAW26029718,Sarah Kline,lucasrichard@yahoo.com,VIP,2,NRG Stadium,1432.6,2026-07-31 23:21:00,2026-07-31 23:44:00
7be54c5a-8ebd-483d-8f71-7f4af4f39f37,M45,FIFAW26037960,Ashley Roberts,rthompson@hotmail.com,GA,6,BC Place,3888.0,2026-08-27 19:17:09,2026-08-27 20:07:09
812fe741-6acb-4158-90b5-a46b490c7d2c,M40,FIFAW26003087,Eric Willis,megan57@yahoo.com,Student,3,BC Place,1360.8,2026-08-15 04:39:23,2026-08-15 04:59:23
a6350dbe-8727-4b22-b5db-9746645bd622,M12,FIFAW26029123,Tiffany Allen,eddie55@hotmail.com,GA,9,SoFi Stadium,5778.0,2026-06-07 07:51:42,2026-06-07 08:09:42
c871944e-483f-4a01-b803-4402a6cd8ef5,M4,FIFAW26049785,Manuel Flores,james95@gmail.com,Student,9,GEHA Field at Arrowhead Stadium,4372.2,2026-05-12 06:39:24,2026-05-12 07:02:24
2584aa47-7f4a-4fa8-84da-167265ce0536,M8,FIFAW26040999,Charles Freeman,andersonricardo@hotmail.com,GA,9,BC Place,5832.0,2026-05-07 17:41:18,2026-05-07 17:49:18
441f91c3-8b67-4060-889c-e2c1699ceff4,M44,FIFAW26011046,Patricia Tran,jeffreygreene@yahoo.com,VIP,5,BC Place,4212.0,2026-08-06 13:30:43,2026-08-06 13:36:43
2cf894c2-e0e0-4097-bc48-62fedd36d145,M2,FIFAW26026154,Nicholas Benson,dcampbell@gmail.com,VIP,6,BMO Field,4828.2,2026-05-01 08:01:48,2026-05-01 08:16:48
7803fbe2-fd7c-47aa-bee8-8c4a7ad226e4,M17,FIFAW26039861,Kristen Fischer,jenniferwebb@hotmail.com,Student,5,NRG Stadium,1928.5,2026-05-27 00:20:01,2026-05-27 00:38:01
fd422509-aeae-49ed-b2b1-84241ae63786,M28,FIFAW26041857,Christina Johnson,millerlaurie@gmail.com,GA,6,SoFi Stadium,3852.0,2026-07-18 07:08:09,2026-07-18 07:23:09
5bcdd71b-49b4-44ca-aafa-ead9b7f47ab8,M48,FIFAW26039326,Randy Townsend,omejia@hotmail.com,GA,8,Mercedes-Benz Stadium,7496.0,2026-07-20 11:34:11,2026-07-20 12:15:11
c775e2e4-b80e-422f-8bce-7347d1aee201,M28,FIFAW26015554,Deborah Rich,charleslindsay@gmail.com,Student,6,SoFi Stadium,2696.4,2026-07-27 19:35:30,2026-07-27 19:47:30
9dd226a4-1a4f-489e-9e70-e6229d9e0b32,M27,FIFAW26040178,Kelly Gonzalez,flowersemily@yahoo.com,Student,8,AT&T Stadium,5280.8,2026-06-24 12:31:29,2026-06-24 16:31:29
cb944972-531d-4a65-b768-f522f248b06a,M2,FIFAW26014992,David Foster,calhounsara@hotmail.com,GA,7,BMO Field,4333.0,2026-05-22 22:45:45,2026-05-22 23:14:45
aabaf3cd-f5e4-4069-ba22-48f875d7cd28,M22,FIFAW26007392,Kathryn Dunlap,xberry@hotmail.com,GA,6,BMO Field,3714.0,2026-07-06 08:36:57,2026-07-06 08:48:57
17093ded-ad5e-4753-a20d-538d0a20a896,M32,FIFAW26003177,Kyle Torres,marynunez@gmail.com,GA,1,BC Place,648.0,2026-07-11 05:47:13,2026-07-11 06:07:13
ccfe6f9b-6cd9-418e-adf6-4318ac9a10b7,M20,FIFAW26018093,Mckenzie Rivers,corey78@yahoo.com,Student,9,Lumen Field,5638.5,2026-07-05 22:36:05,2026-07-05 23:05:05
ee58eace-dafa-450f-9296-8823287864f9,M27,FIFAW26039539,Katherine Harris,gonzalesraymond@gmail.com,Student,8,AT&T Stadium,5280.8,2026-07-06 08:34:47,2026-07-06 09:30:47
054c4a23-e022-4ace-90c2-aabfae89fa1d,M39,FIFAW26027271,Brian Bernard,michaelboyer@gmail.com,VIP,4,BC Place,3369.6,2026-08-23 12:12:05,2026-08-23 12:20:05
a9133425-9a9d-475f-a233-549299ff7417,M12,FIFAW26011976,Tammy Jones,meaganmoore@yahoo.com,Student,8,SoFi Stadium,3595.2,2026-06-01 07:37:31,2026-06-01 08:01:31
e02a26f6-0ffd-42d3-b718-44daa774d219,M21,FIFAW26010299,Joel Hanson,elizabeth74@gmail.com,VIP,7,BMO Field,5632.9,2026-05-15 20:20:19,2026-05-15 20:41:19
16516771-c0a0-411d-8bba-939c65a9d59b,M48,FIFAW26032958,Crystal Yang,zchen@hotmail.com,VIP,3,Mercedes-Benz Stadium,3654.3,2026-09-03 00:00:03,2026-09-03 00:07:03
ec0f7df3-402a-4fca-8eb9-5561d147c6c4,M40,FIFAW26015572,Taylor Garcia,nwest@hotmail.com,VIP,7,BC Place,5896.8,2026-08-08 04:04:50,2026-08-08 04:24:50
cde6bcc6-3da1-4ff8-a06f-c8e2426905a5,M46,FIFAW26017244,Doris Ortiz,mwarren@hotmail.com,VIP,7,BMO Field,5632.9,2026-08-23 06:09:16,2026-08-23 07:13:16
4a52b789-4dc7-4265-92e0-86293ee78056,M20,FIFAW26036877,Craig Goodman,blogan@hotmail.com,GA,5,Lumen Field,4475.0,2026-06-16 04:00:48,2026-06-16 04:23:48
d11a2e68-54b7-4786-824e-35d057e760f7,M28,FIFAW26016413,Chelsea Nelson,koneal@yahoo.com,GA,8,SoFi Stadium,5136.0,2026-07-14 01:54:57,2026-07-14 02:04:57
865b2fb4-62e6-4a0b-8c61-0f838d8bd899,M43,FIFAW26017712,Christie Rogers,nicholas06@hotmail.com,VIP,4,BC Place,3369.6,2026-07-29 16:50:08,2026-07-29 16:56:08
4f2ea06a-6102-41b7-8126-4cc26f612972,M44,FIFAW26020597,Kimberly Wang,kellis@hotmail.com,GA,6,BC Place,3888.0,2026-08-11 16:06:35,2026-08-11 16:16:35
b578f1a4-fffd-42dd-a82e-a185fea616a6,M5,FIFAW26022336,Carlos Martinez,xpearson@yahoo.com,Student,8,SoFi Stadium,3595.2,2026-05-24 03:14:01,2026-05-24 03:37:01
4738dbcd-7e7b-49b9-ba6c-420d57dd9525,M48,FIFAW26025138,Jennifer Russell,erictrevino@hotmail.com,VIP,6,Mercedes-Benz Stadium,7308.6,2026-08-22 01:16:31,2026-08-22 01:44:31
14a0dcae-3a69-4eec-8549-e0b759ed1d8e,M18,FIFAW26017660,Robert Castaneda,lindsay92@hotmail.com,GA,2,NRG Stadium,1102.0,2026-06-09 08:46:09,2026-06-09 09:05:09
351d8ae3-680d-476d-8b56-dda779535107,M36,FIFAW26023000,Brian Buck,monicasmith@yahoo.com,GA,5,Mercedes-Benz Stadium,4685.0,2026-07-01 22:01:31,2026-07-01 22:06:31
5e488cb8-5124-412f-a5e4-7fa62044af67,M2,FIFAW26042331,Miguel White,sextonjeremy@hotmail.com,GA,4,BMO Field,2476.0,2026-05-08 10:09:42,2026-05-08 10:16:42
66068165-3aba-45a1-b1f1-a35732d0ed24,M47,FIFAW26036978,Jonathan Ellis,kathleen74@yahoo.com,VIP,8,SoFi Stadium,6676.8,2026-09-02 21:12:40,2026-09-02 21:39:40
b7a7bfd6-58b9-45d6-be49-829edbab66e5,M26,FIFAW26016564,Sarah Anderson,tmorgan@gmail.com,VIP,5,Hard Rock Stadium,4758.0,2026-06-25 18:05:17,2026-06-25 18:42:17
57bab9fc-9d21-4dcd-9f44-fabc6f0e12af,M3,FIFAW26021836,Michael Martinez,shepardfred@hotmail.com,VIP,9,SoFi Stadium,7511.4,2026-05-14 10:17:42,2026-05-14 10:30:42
2a990388-865c-4ee1-8ca8-fb930e369a52,M23,FIFAW26022628,Derek Escobar,jennifercrawford@hotmail.com,GA,3,GEHA Field at Arrowhead Stadium,2082.0,2026-05-31 04:19:08,2026-05-31 04:33:08
0b011d52-62d6-4c6e-bfd0-ddc53eec0532,M27,FIFAW26027628,Tara Huff,nhicks@hotmail.com,Student,1,AT&T Stadium,660.1,2026-07-25 19:16:42,2026-07-25 19:27:42
b8211f31-0a4b-4f95-92b0-e0238196c0b8,M27,FIFAW26033334,Tara Snyder,staceybrown@gmail.com,VIP,5,AT&T Stadium,6129.5,2026-06-16 07:05:45,2026-06-16 07:15:45
2d1972a7-4305-4cb7-86a7-1adf8dfdeb68,M47,FIFAW26028259,Michael Mckenzie,sarajimenez@hotmail.com,VIP,6,SoFi Stadium,5007.6,2026-08-26 06:42:18,2026-08-26 06:45:18
793548f7-6e72-462e-a835-6d09cc9e8976,M40,FIFAW26007985,Daisy Contreras,paulclayton@gmail.com,VIP,9,BC Place,7581.6,2026-08-02 03:49:44,2026-08-02 03:57:44
5a488794-0a9d-4cc9-8139-e9feec6a207b,M39,FIFAW26025391,Natalie Nelson,reevesjoseph@yahoo.com,GA,5,BC Place,3240.0,2026-06-25 12:26:06,2026-06-25 12:51:06
b6370cba-4b9d-40ac-ac39-b5b4d87c409b,M13,FIFAW26002395,Lori Arnold,villamisty@yahoo.com,Student,1,Hard Rock Stadium,512.4,2026-05-04 02:05:03,2026-05-04 02:34:03
904cc466-92a1-4a2e-8464-aa6e510eea17,M45,FIFAW26006786,Christina Taylor,amanda19@gmail.com,Student,7,BC Place,3175.2,2026-07-26 08:48:29,2026-07-26 09:05:29
3ce4ca4a-ee6a-45d7-a8e9-4df4a08a80b3,M17,FIFAW26031976,Valerie Howard,rlutz@gmail.com,GA,9,NRG Stadium,4959.0,2026-06-27 09:55:29,2026-06-27 10:20:29
a0b1e865-d2d8-400c-a02e-b4aa7ce79183,M37,FIFAW26033150,Jeremiah Parker,ashley64@hotmail.com,GA,1,BMO Field,619.0,2026-07-07 03:20:11,2026-07-07 03:29:11
db59601b-247c-4238-8bde-3abbd88f7b9b,M10,FIFAW26044509,Benjamin Davis,jonbrown@yahoo.com,Student,8,GEHA Field at Arrowhead Stadium,3886.4,2026-05-18 08:38:33,2026-05-18 09:00:33
ab5f1025-1e18-465c-ae4f-c7fd6b670e4c,M6,FIFAW26002945,Leslie Gillespie,holly12@gmail.com,Student,8,Lumen Field,5012.0,2026-05-12 21:54:45,2026-05-13 02:54:45
868ba1aa-483b-4c69-a6f4-cc4b5fdf3874,M23,FIFAW26045341,Kenneth Jackson,swade@gmail.com,Student,5,GEHA Field at Arrowhead Stadium,2429.0,2026-06-08 04:51:31,2026-06-08 05:14:31
dea444e3-0b1c-4f20-9883-d826eb45a994,M3,FIFAW26048428,April Coleman,byoung@yahoo.com,VIP,8,SoFi Stadium,6676.8,2026-04-25 03:15:55,2026-04-25 03:21:55
cffb99eb-2090-4c66-b461-f5722dc802df,M27,FIFAW26002031,James Wise,davisgregory@hotmail.com,Student,2,AT&T Stadium,1320.2,2026-06-10 04:00:26,2026-06-10 04:06:26
